id_filma,zanr
0338013,sci-fi
0405159,drama
0405159,sport
0317705,animation
0317705,action
0317705,adventure
0369702,biography
0369702,drama
0375679,crime
0375679,drama
0375679,thriller
0350258,biography
0350258,drama
0350258,music
0308644,biography
0308644,drama
0308644,family
0318462,adventure
0318462,biography
0318462,drama
0316654,action
0316654,adventure
0316654,sci-fi
0375063,comedy
0375063,drama
0375063,romance
0338751,biography
0338751,drama
0388789,documentary
0388789,biography
0388789,news
0339291,adventure
0339291,comedy
0339291,family
0358273,biography
0358273,drama
0358273,music
0388795,drama
0388795,romance
0312004,animation
0312004,adventure
0312004,comedy
0428803,documentary
0428803,family
0387131,drama
0387131,mystery
0387131,romance
0397535,drama
0397535,romance
0379725,biography
0379725,crime
0379725,drama
0410097,crime
0410097,drama
0410097,music
0360717,action
0360717,adventure
0360717,romance
0468565,crime
0468565,drama
0363771,adventure
0363771,family
0363771,fantasy
0365737,drama
0365737,thriller
0407887,crime
0407887,drama
0407887,thriller
0405094,drama
0405094,mystery
0405094,thriller
0457430,drama
0457430,fantasy
0457430,war
0449059,comedy
0449059,drama
0498380,action
0498380,adventure
0498380,drama
0455590,biography
0455590,drama
0455590,history
0449467,drama
0383574,action
0383574,adventure
0383574,fantasy
0497116,documentary
0436697,biography
0436697,drama
0443489,drama
0443489,music
0443489,musical
0422720,biography
0422720,drama
0422720,history
0366548,animation
0366548,adventure
0366548,comedy
0477348,crime
0477348,drama
0477348,thriller
0469494,drama
0382932,animation
0382932,adventure
0382932,comedy
0440963,action
0440963,mystery
0440963,thriller
0783233,drama
0783233,mystery
0783233,romance
0907657,drama
0907657,music
0907657,romance
0450188,biography
0450188,drama
0450188,music
0813547,crime
0813547,drama
0813547,history
0854678,documentary
0854678,crime
0854678,history
0467406,comedy
0467406,drama
0408236,drama
0408236,horror
0408236,musical
0465538,crime
0465538,drama
0465538,mystery
0414055,biography
0414055,drama
0414055,history
0385752,adventure
0385752,family
0385752,fantasy
0468569,action
0468569,crime
0468569,drama
0910970,animation
0910970,adventure
0910970,family
1010048,crime
1010048,drama
1010048,romance
1069238,drama
0421715,drama
0421715,fantasy
0421715,romance
1155592,documentary
1155592,biography
1155592,crime
0976051,drama
0976051,mystery
0976051,romance
0887912,drama
0887912,thriller
0887912,war
1013753,biography
1013753,drama
1013753,history
0497465,comedy
0497465,drama
0497465,romance
0864761,biography
0864761,drama
0864761,history
0361748,adventure
0361748,drama
0361748,war
1313104,documentary
1313104,biography
1313104,crime
1049413,animation
1049413,adventure
1049413,comedy
1305806,drama
1305806,mystery
1305806,romance
0796366,action
0796366,adventure
0796366,sci-fi
0499549,action
0499549,adventure
0499549,fantasy
0878804,biography
0878804,drama
0878804,sport
0929632,drama
0962736,biography
0962736,drama
0962736,history
1263670,drama
1263670,music
1263670,romance
1375666,action
1375666,adventure
1375666,sci-fi
0435761,animation
0435761,adventure
0435761,comedy
1645089,documentary
1645089,crime
0947798,drama
0947798,thriller
1504320,biography
1504320,drama
1504320,history
1285016,biography
1285016,drama
0964517,action
0964517,biography
0964517,drama
1340107,drama
1340107,romance
1532503,comedy
1532503,drama
1532503,romance
1014759,adventure
1014759,family
1014759,fantasy
0780653,drama
0780653,fantasy
0780653,horror
