id,ime
0549466,Frank Marocco
0621026,John Napier
0779794,Simon Scott
0819863,Don Spruance
0259152,John Ericson
0000890,Noah Beery Jr.
0881832,Minerva Urecal
0470619,Frank Kreig
0713762,Peggy Rea
0514507,Eddie Little Sky
0200455,Royal Dano
0116230,Argentina Brunetti
0234732,John Doucette
0288830,Douglas Fowley
0353916,Jess Hahn
0845329,Gilles Ségal
0259623,Ege Ernart
0649901,Senih Orkan
0867626,Ahmet Danyal Topatan
0202087,Joe Dassin
0181881,Faik Coskun
0197611,Amy Dalby
0406803,Selahattin Içsel
1408384,Bedri Çavusoglu
0767567,Lyudmila Saveleva
0863146,Vyacheslav Tikhonov
0094083,Sergey Bondarchuk
0952294,Boris Zakhava
0473308,Anatoli Ktorov
0895034,Anastasiya Vertinskaya
0795919,Antonina Shuranova
0845867,Oleg Tabakov
0822337,Viktor Stanitsyn
0804509,Irina Skobtseva
0807035,Boris Smirnov
0487025,Vasiliy Lanovoy
0326663,Kira Golovko
0345513,Irina Gubanova
0096835,Aleksandr Borisov
0947238,Oleg Efremov
0158920,Giuli Chokhonelidze
0835470,Vladislav Strzhelchik
0436706,Ida Kaminska
0472166,Jozef Kroner
0958903,Frantisek Zvarík
0805908,Hana Slivková
0391411,Martin Hollý
0958904,Elena Zvaríková
0339668,Martin Gregor
0558221,Adam Matejka
0480554,Mikulás Ladizinský
0469424,Alojz Kramar
0784082,Eugen Senaj
0882982,Tibor Vadas
0049497,Anton Balaz
9187170,Ladislav Farkas
2299834,Ladislav Fecko
0343781,Luise Grossová
0381228,Juraj Herz
0473495,Stanislav Kubis
0434443,Ján Kadár
0460033,Elmar Klos
0001626,Christopher Plummer
0370821,Richard Haydn
0939931,Peggy Wood
0139642,Charmian Carr
0579991,Heather Menzies-Urich
0358749,Nicholas Hammond
0153750,Duane Chase
0142145,Angela Cartwright
0877504,Debbie Turner
0439001,Kym Karath
0625675,Portia Nelson
0942220,Ben Wright
0874159,Daniel Truhitte
0889540,Norma Varden
0835698,Gilchrist Stuart
0366946,Elizabeth Hartman
0292116,Elisabeth Fraser
0283521,Kelly Flynn
0832554,Debi Storm
0889245,Renata Vanni
0518534,Saverio LoMedico
0122948,William Burnside
0153854,Vincent Chase
0193528,Tom Curtis
0330271,Jack Gordon
0363723,Maria Haro
0391050,Fred Holliday
0337885,Guy Green
0001046,Julie Christie
0001036,Geraldine Chaplin
0183822,Tom Courtenay
0571430,Siobhan McKenna
0878240,Rita Tushingham
0734276,Jeffrey Rockland
0788779,Tarek Sharif
0443001,Bernard Kay
0001428,Klaus Kinski
0862677,Gérard Tichy
0001673,Jason Robards
0364455,Barbara Harris
0757256,Gene Saks
0200122,William Daniels
0116575,Philip Bruns
0533979,John McMartin
0330015,Barry Gordon
0669046,Barry Pearl
0168641,Fred Coe
0000393,Peter Falk
0888573,Vivian Vance
0832415,Larry Storch
0553014,Ross Martin
0438322,Marvin Kaplan
0808401,Hal Smith
0117252,William Bryant
0907394,Ken Wales
0001511,Lee Marvin
0921459,Oskar Werner
0039051,Elizabeth Ashley
0001719,George Segal
0242692,Michael Dunn
0439959,Charles Korvin
0004464,Heinz Rühmann
0526008,BarBara Luna
0773311,Christiane Schmidtmer
0458033,Alf Kjellin
0920987,John Wengraf
0264578,Olga Fabian
0192801,Roland Curram
0378188,Basil Henson
0512229,Helen Lindsay
0658646,Carlo Palmucci
0164314,Dante Posani
0706770,Umberto Raho
0729356,Marika Rivera
0778808,Alex Scott
0907127,Ernst Walder
0928415,Brian Wilde
0946810,Pauline Yates
0063101,Peter Bayliss
0081204,Richard Bidlake
0100928,T.R. Bowen
0772259,John Schlesinger
0000805,Claudine Auger
0148041,Adolfo Celi
0658885,Luciana Paluzzi
0887607,Rik Van Nutter
0230934,Guy Doleman
0676601,Molly Peters
0000936,Martine Beswick
0191745,Roland Culver
0131565,Earl Cameron
0823728,Paul Stassino
0016196,Rose Alba
0516784,Philip Locke
0695590,George Pravda
0107357,Michael Brennan
0950109,Terence Young
0000404,Jane Fonda
0130286,Michael Callan
0382722,Dwayne Hickman
0170713,Nat &#x27;King&#x27; Cole
0443401,Stubby Kaye
0621365,Tom Nardini
0219666,Reginald Denny
0402277,Arthur Hunnicutt
0127677,Bruce Cabot
0615993,Burt Mustin
0318198,Paul Gilbert
0095727,Jimmie Booth
0799033,Elliot Silverstein
0533831,Archibald Macleish
0786215,Eric Sevareid
2742509,Corinne Alsop Cole
0166921,Hillary Clinton
0740482,Eleanor Roosevelt
0740483,Franklin D. Roosevelt
4291165,Herbert Vere Evatt
0438356,Richard Kaplan
0000314,Charles Bronson
0916434,Robert Webber
0250066,James Edwards
0237025,Tom Drake
0376415,Douglas Henderson
0556876,Morgan Mason
0007877,John Abbey
0094824,Shirley Bonne
0128244,Dusty Cadis
0175505,Joan Connors
0186436,Tom Crane
0281004,Agnes Flanagan
0281029,Frank Flanagan
0001566,Mike Nichols
0039629,Michael Aspel
0334249,Peter Graham
3907417,Dave Baldwin
0821220,Kathy Staff
0914386,Peter Watkins
0006890,Paul Scofield
0001727,Robert Shaw
0571674,Leo McKern
0202638,Nigel Davenport
0000457,John Hurt
0714874,Corin Redgrave
0086780,Colin Blakely
0524740,Cyril Luckham
0372731,Thomas Heathcote
0431626,Yootha Joyce
0629458,Anthony Nicholls
0626726,John Nettleton
0372642,Eira Heath
0882043,Molly Urquhart
0623948,Václav Neckár
0814162,Josef Somr
0111003,Vlastimil Brodský
0884044,Vladimír Valenta
0882898,Alois Vachek
0472654,Ferdinand Kruta
0070620,Jitka Scoffin
0954509,Jitka Zelenohorská
0881782,Nada Urbánková
0369741,Libuse Havelková
0275587,Kveta Fialová
0551392,Pavla Marsálková
0422539,Milada Jezková
0591353,Zuzana Minichova
0279246,Václav Fiser
0397066,Karel Hovorka
0462658,Jirí Kodet
0404179,Frantisek Husák
0579954,Jirí Menzel
0004462,Jean-Louis Trintignant
0056435,Pierre Barouh
0481412,Valérie Lagrange
0802769,Antoine Sire
0024850,Souad Amidou
0155133,Henri Chemin
0058196,Yane Barry
0494527,Paul Le Person
0661628,Simone Paris
0802772,Gérard Sire
0500988,Claude Lelouch
0598971,Yves Montand
0066028,Brian Bedford
0910055,Jessica Walter
0004646,Antonio Sabato
0362634,Françoise Hardy
0202405,Claude Dauphin
0276417,Enzo Fiermonte
0914673,Jack Watson
0639521,Donald O&#x27;Brien
0584722,Jean Michaud
0753716,Albert Rémy
0001239,John Frankenheimer
0000527,Walter Matthau
0723707,Ron Rich
0922165,Judi West
0878354,Lurene Tuttle
0390118,Harry Holcombe
0318142,Lauren Gilbert
0715073,Marge Redmond
0685736,Noam Pitlik
0794700,Ann Shoemaker
0219893,Maryesther Denver
0600911,Archie Moore
0571441,Virginia McKenna
0871272,Bill Travers
0525736,Peter Lukoye
0150132,Omar Chambati
0323856,Bill Godden
0258415,Bryan Epsom
0154933,Robert Cheetham
0950009,Robert S. Young
0078926,Geoffrey Best
0665404,Surya Patel
3153925,Elsa
4187158,Pati
0384342,James Hill
0569710,Tom McGowan
0000079,Raquel Welch
0714835,William Redfield
0215968,Jean Del Val
0168627,Barry Coe
0335649,Shelby Grant
0000981,James Brolin
0280186,Brendan Fitzgerald
0095490,Brendon Boone
0001150,James Doohan
0531810,Kenneth MacDonald
0727849,Christopher Riordan
0186903,Michael Crawford
0318527,Jack Gilford
0028130,Annette Andre
0338839,Leon Greene
0455702,Roy Kinnear
0089944,John Bluthal
0422185,Patricia Jessel
0499672,Beatrix Lehmann
0861530,Frank Thornton
0071838,John Bennett
0269026,Andrew Faulds
0504513,Richard Lester
0001421,George Kennedy
0001510,Strother Martin
0134201,J.D. Cannon
0238105,Robert Drivas
0416378,Clifton James
0940971,Morgan Woodward
0039435,Luke Askew
0147049,Marc Cavell
0232817,Robert Donner
0278258,Warren Finnerty
0572897,John McLiam
0737257,Wayne Rogers
0001765,Harry Dean Stanton
0742341,Stuart Rosenberg
0000163,Dustin Hoffman
0001684,Katharine Ross
0377750,Buck Henry
0043011,Brian Avery
0111754,Walter Brooke
0001205,Norman Fell
0521079,Marion Lorne
0234975,Buddy Douglas
0000377,Richard Dreyfuss
0643105,Warren Oates
0335519,Lee Grant
0309588,Larry Gates
0666247,James Patterson
0926338,Peter Whitney
0613794,Kermit Murdock
0542847,Larry D. Mann
0164273,Matt Clark
0212913,Quentin Dean
0934113,Scott Wilson
0779850,Timothy Scott
0914925,William Watson
0422484,Norman Jewison
0396455,Katharine Houghton
0762567,Isabel Sanford
0370465,Alexandra Hay
0709872,Barbara Randolph
0552121,D&#x27;Urville Martin
0372784,Tom Heaton
0310976,Grace Gaynor
0553075,Skip Martin
0399734,John Hudkins
0179702,Natalie Core
0001159,Faye Dunaway
0689488,Michael J. Pollard
0000432,Gene Hackman
0663820,Estelle Parsons
0262748,Evans Evans
0000698,Gene Wilder
0011602,Martha Adcock
0032469,Harry Appling
0124184,Owen Bush
0147177,Mabel Cavitt
0186498,Patrick Cranshaw
0279489,Frances Fisher
0294200,Sadie French
0328903,Garry Goodgion
0001023,John Cassavetes
0000987,Jim Brown
0530382,Trini López
0576127,Ralph Meeker
0001699,Telly Savalas
0000661,Donald Sutherland
0907636,Clint Walker
0123918,Tom Busby
0141092,Ben Carruthers
0003837,Stuart Cooper
0680732,Robert Phillips
0550318,Kenneth Mars
0936115,Estelle Winwood
0381973,Christopher Hewett
0903867,Andréas Voutsinas
0580607,Lee Meredith
0853041,Renée Taylor
0205163,Michael Davis
0957692,John Zoller
0146070,Madelyn Cates
0132100,Frank Campanella
0748008,Arthur Rubin
0450401,Zale Kessler
0020300,Bernie Allen
0088561,Rusty Blitz
0306637,Anthony Gardell
0000316,Mel Brooks
0289038,James Fox
0001546,Mary Tyler Moore
0151919,Carol Channing
0814530,Jack Soo
0001552,Pat Morita
0186045,Anthony Dexter
0401904,Cavada Humphrey
0269667,Herbie Faye
0820464,Michael St. Clair
0403894,Lisabeth Hush
0214146,Ann Dee
0510389,Beatrice Lillie
1764009,Jackie Allen
0001351,George Roy Hill
8714300,Joseph B. Anderson
0926183,Stuart Whitman
0006954,Pierre Schoendoerffer
0000603,Vanessa Redgrave
0626259,Franco Nero
0376101,David Hemmings
0645870,Pierre Olaf
0550704,Gary Marshal
0736721,Anthony Rogers
0111325,Peter Bromilow
0143547,Sue Casey
0550553,Gary Marsh
0064742,Nicolas Beauvy
0007968,Fredric Abbott
0186886,Lorinne Crawford
0002058,Samantha Eggar
0627969,Anthony Newley
0000277,Richard Attenborough
0228723,William Dix
0390305,Geoffrey Holder
0144374,Edward Cast
1923341,Judy Chapman
8107243,Judy the Chimpanzee
0169077,Phyllis Coghlan
0170750,Robert Cole
0001158,Keir Dullea
0843213,William Sylvester
0725220,Daniel Richter
0744436,Leonard Rossiter
0879239,Margaret Tyzack
0064235,Robert Beatty
0838330,Sean Sullivan
0706937,Douglas Rain
15447157,Frank W. Miller
0922916,Bill Weston
0084042,Ed Bishop
0065140,Glenn Beck
0317506,Alan Gifford
0319268,Ann Gillis
0140809,Edwina Carroll
0103988,Penny Brahms
0236049,Heather Downham
0263052,Maurice Evans
0198446,James Daly
0365709,Linda Harrison
0348248,Robert Gunner
0905998,Lou Wagner
0661416,Woodrow Parfrey
0123613,Jeff Burton
0123680,Norman Burton
0640761,Gene O&#x27;Donnell
3399036,Martin Abrahams
0033746,Army Archerd
0769874,Franklin J. Schaffner
0001201,Mia Farrow
0002106,Ruth Gordon
0000897,Ralph Bellamy
0895407,Victoria Vetri
0446763,Patsy Kelly
0377819,Emmaline Henry
0001301,Charles Grodin
0381000,Hanna Landy
0498609,Phil Leeds
0814064,Hope Summers
0330425,Marianne Gordon
0906147,Wende Wagner
0012254,Toby Adler
0000591,Roman Polanski
0000164,Anthony Hopkins
0145284,John Castle
0856050,Nigel Terry
0001096,Timothy Dalton
0581457,Jane Merrow
0830740,Nigel Stock
0412339,Kenneth Ives
0925713,O.Z. Whitehead
0821274,Fran Stafford
0603325,Ella More
0341558,Kenneth Griffith
0941146,Henry Woolf
0353267,Karol Hagar
0341472,David Griffith
0367431,Anthony Harvey
0926013,Leonard Whiting
0001377,Olivia Hussey
0568491,John McEnery
0642675,Milo O&#x27;Shea
0382411,Pat Heywood
0001868,Michael York
0732430,Bruce Robinson
0362557,Paul Hardwick
0663678,Natasha Parry
0682524,Antonio Pierfederici
0750879,Esmeralda Ruspoli
0083838,Roberto Bisacco
0390332,Roy Holder
0804275,Keith Skinner
0522545,Dyson Lovell
0913264,Richard Warwick
0031293,Roberto Antonelli
0001874,Franco Zeffirelli
0504492,Mark Lester
0600531,Ron Moody
0908861,Shani Wallis
0001657,Oliver Reed
0781183,Harry Secombe
0928349,Jack Wild
0640561,Joseph O&#x27;Conor
0609859,Peggy Mount
0048523,Hylda Baker
0186469,Kenneth Cranham
0420923,Megs Jenkins
0925453,Sheila White
0685694,Wensley Pithey
0371687,James Hayter
0460891,Elizabeth Knight
0256584,Fred Emney
0715346,Carol Reed
0000537,Steve McQueen
0000302,Jacqueline Bisset
0001816,Robert Vaughn
0330150,Don Gordon
0113617,Georg Stanford Brown
0850607,Justin Tarr
0717947,Carl Reindel
0649939,Felice Orlandi
0851861,Vic Tayback
0513868,Robert Lipton
0669653,Ed Peck
0719466,Pat Renella
0312835,Paul Genge
0032501,John Aprea
0154811,Al Checco
0946811,Peter Yates
0000659,Barbra Streisand
0004282,Anne Francis
0020754,Lee Allen
0703362,Mae Questel
0596056,Gerald Mohr
0269709,Frank Faylen
0492948,Mittie Lawrence
0763842,Penny Santon
0363515,John Harmon
0105007,Thordis Brandt
0107234,Bettina Brenna
0285920,Virginia Ann Ford
0426518,Alena Johnston
0497644,Karen Stride
0000640,Martin Sheen
0768321,Don Saxon
3308639,Elaine Williams
0330231,Grant Gordon
0343260,Ulu Grosbard
0121826,Paul Burke
0922967,Jack Weston
0570161,Biff McGuire
0693994,Addison Powell
0373497,Astrid Heeren
0684521,Gordon Pinsent
0001433,Yaphet Kotto
0035954,Sidney Armus
0119993,Richard Bull
0794339,Peg Shirley
0394632,Patrick Horgan
0179136,Carol Corbett
0743159,Tom Rosqui
0793491,Michael Shillo
0549313,Nora Marlowe
0578505,Sam Melville
0417824,Leon Janney
0887694,Dick Van Patten
0573595,Edward McNally
0551949,Barney Martin
0245477,William Dwyer
0604581,Dan Morgan
0143237,Marianna Case
1290166,Leon Collins
0178082,Harry Cooper
0230777,Frank Dolan
0421648,Randee Lynne Jensen
0912647,Donald Warnock
0674742,Jacques Perrin
0219342,Charles Denner
0245240,Pierre Dux
0350196,Georges Géret
0294401,Bernard Fresson
0102566,Marcel Bozzuffi
0347453,Julien Guiomar
0759395,Renato Salvatori
0714620,Habib Reda
0423332,Clotilde Joano
0052703,Maurice Baquet
0013247,Sid Ahmed Agoumi
0252725,Allel El Mouhib
0002020,Costa-Gavras
0000602,Robert Redford
0428216,Henry Jones
0179786,Jeff Corey
0299149,George Furth
0001458,Cloris Leachman
0144252,Ted Cassidy
0722413,Donnelly Rhodes
0318101,Jody Gilbert
0444411,Don Keefer
0225741,Charles Dierkop
0194745,Pancho Córdova
0647483,Nelson Olmsted
0117269,Paul Bryar
0000685,Jon Voight
0587249,Sylvia Miles
0882853,Brenda Vaccaro
0400464,Barnard Hughes
0759022,Jennifer Salt
4734214,Gary Owens
0549248,T. Tom Marlow
0258359,George Eppersen
0778791,Al Scott
0205035,Linda Davis
0557684,J.T. Masters
0715772,Arlene Reeder
0425133,Georgann Johnson
0469567,Jonathan Kramer
0765546,Michael Sarrazin
0949574,Gig Young
0000889,Bonnie Bedelia
0175700,Michael Conrad
0001136,Bruce Dern
0506891,Al Lewis
0276341,Robert Fields
0201089,Severn Darden
0404985,Jacquelyn Hyde
0582586,Art Metrano
0082471,Gail Billings
0932391,Lynn Willis
0001628,Sydney Pollack
0413561,Gordon Jackson
0291512,Pamela Franklin
0424743,Celia Johnson
0337093,Diane Grayson
0139732,Jane Carr
0824363,Shirley Steedman
0485824,Lavinia Lang
0081796,Antoinette Biggerstaff
0192388,Margo Cunningham
0131600,Isla Cameron
0027386,Rona Anderson
0915413,Ann Way
0918620,Molly Weir
0322927,Helena Gloag
0241845,John Dunbar
0786823,Heather Seymour
0623768,Ronald Neame
0200981,Kim Darby
0004794,Glen Campbell
0805177,Jeremy Slate
0753086,Alfred Ryder
0811824,Ron Soble
0275835,John Fiedler
0940579,Donald Woods
0041138,Edith Atwater
0094569,Isabel Boniface
0319749,H.W. Gim
0000991,Geneviève Bujold
0171475,John Colicos
0086506,Katharine Blake
0420312,Peter Jeffrey
0820109,William Squire
0311262,Valerie Gearon
0229943,Vernon Dobtcheff
0093937,Gary Bond
0934372,Terence Wilton
0703615,Denis Quilley
0460874,Esmond Knight
0571435,T.P. McKenna
0425807,Michael Johnson
0418986,Charles Jarrott
0000443,Goldie Hawn
0502360,Rick Lenz
0780005,Vito Scotti
0381154,Irene Hervey
0115474,Eve Bruce
0153407,Irwin Charone
0757266,Matthew Saks
0118504,Robert Buckingham
2565943,Linda Burton
1561431,Hy Chase
0162742,Charles Cirillo
0191784,Mwako Cumbuka
0283883,Charles Fogel
1711102,Don Furneaux
0413559,Glenda Jackson
0511614,Jennie Linden
0111376,Eleanor Bron
0916001,Alan Webb
0792996,Vladek Sheybal
0932537,Catherine Willmer
0629498,Phoebe Nicholls
0348698,Sharon Gurney
0300083,Christopher Gable
0001284,Michael Gough
0790516,Norma Shebbeare
0037316,Nike Arrighi
0491190,James Laurenson
0185163,Michael Graham Cox
0373550,Richard Heffer
0308016,Michael Garratt
0001692,Ken Russell
0564059,Marianne McAndrew
0516906,Danny Lockin
0668855,E.J. Peaker
0024719,Joyce Ames
0876585,Tommy Tune
0460435,Judy Knaiz
0403588,David Hurst
0270915,Fritz Feld
0171956,Richard Collier
0641729,J. Pat O&#x27;Malley
0013929,Will Ahern
0017377,Rutanya Alda
0018617,Melanie Alexander
0748256,Artur Rubinstein
1224076,Eliahu Inbal
1330725,Paul Kletzki
0665964,Gérard Patris
0717025,François Reichenbach
6169903,Carl Rogers
6169902,Richard Farson
15157086,Jerry
9418206,Beth
15157087,Roz
13640030,Keith
15157088,Carlene
11292645,Joe
15157089,Winnie
15157090,Carl
0569006,Bill McGaw
0001077,Richard Crenna
0418148,David Janssen
0002082,James Franciscus
0468222,Nancy Kovack
0366866,Mariette Hartley
0103722,Scott Brady
0551731,Frank Marth
0400019,Craig Huebing
0141715,John Carter
0887464,Vincent Van Lynn
0310960,George Gaynes
0829872,Tom Stewart
0387564,Duke Hobbie
0731805,Dennis Robertson
0001926,Joan Baez
0369784,Richie Havens
0002032,Roger Daltrey
0168312,Joe Cocker
1277963,The Who
0787024,Sha-Na-Na
1278966,Country Joe and the Fish
0349241,Arlo Guthrie
1379663,Crosby Stills &amp; Nash
1352332,Ten Years After
0780949,John Sebastian
2065073,Santana
2038358,Sly and the Family Stone
0001342,Jimi Hendrix
0134078,Canned Heat
8477369,Bob Davis
7947506,Lilli Georgescu
1276074,Jefferson Airplane
0905579,Michael Wadleigh
0002231,Gian Maria Volontè
0093030,Florinda Bolkan
0764369,Gianni Santuccio
0650010,Orazio Orlando
0870806,Sergio Tramonti
0231572,Arturo Dominici
0719354,Aldo Rendine
0287530,Massimo Foschi
0656993,Aleka Paizi
0244602,Vittorio Duse
0666480,Pino Patti
0709951,Salvo Randone
1460904,Giuseppe Licastro
0208522,Filippo De Gara
0342114,Fulvio Grimaldi
0012009,Ugo Adinolfi
0549121,Franco Marletta
0069039,Giacomo Bellini
0677880,Elio Petri
0950079,Stephen Young
0835021,Michael Strong
0517444,Carey Loftin
0241711,Albert Dumortier
0490224,Frank Latimore
0667133,Morgan Paull
0901044,Karl Michael Vogler
0382707,Bill Hickman
0958772,Pat Zurica
0061784,David Bauer
0057383,John Barrie
0618411,Richard Münch
0712022,Siegfried Rauch
0060988,Michael Bates
0006168,John Lennon
0005200,Paul McCartney
0365600,George Harrison
0823592,Ringo Starr
13162556,Sue Ahearne
1397313,The Beatles
5179086,Peter Brown
13165070,Peter Craddock
13165068,Ray Dagg
0256169,Geoff Emerick
0263006,Mal Evans
5254590,Kevin Harrington
13379985,David Kendrick
13165062,Eileen Kensley
0512327,Michael Lindsay-Hogg
0552326,George Martin
0565363,Heather McCartney
0565371,Linda McCartney
0945522,Sô Yamamura
0001072,Joseph Cotten
0586227,Tatsuya Mihashi
0848796,Takahiro Tamura
0867391,Eijirô Tôno
0793569,Shôgo Shimada
0000748,Leon Ames
0882255,Jun Usami
0027323,Richard Anderson
0457557,Kazuo Kitamura
0027882,Keith Andes
0297935,Kinji Fukasaku
0557927,Toshio Masuda
0001285,Elliott Gould
0000643,Tom Skerritt
0001419,Sally Kellerman
0100911,Roger Bowen
0041281,Rene Auberjonois
0035069,David Arkin
0679539,Jo Ann Pflug
0121400,Gary Burghoff
0004365,Fred Williamson
0614526,Michael Murphy
0037774,Indus Arthur
0699368,Ken Prymus
0873757,Bobby Troup
0041191,Kim Atwood
0114790,Timothy Brown
0775870,John Schuck
0000265,Robert Altman
0590055,John Mills
0427756,Christopher Jones
0587234,Sarah Miles
0287687,Barry Foster
0443811,Marie Kean
0642724,Arthur O&#x27;Sullivan
0189728,Evin Crowley
0791012,Douglas Sheldon
0799245,Gerald Sim
0413289,Barry Jackson
0449048,Des Keogh
0865636,Niall Toibin
0641043,Philip O&#x27;Flynn
0625010,Donal Neligan
0641405,Brian O&#x27;Higgins
0761212,Dominique Sanda
0135320,Lino Capolicchio
0000918,Helmut Berger
0601377,Fabio Testi
0885123,Romolo Valli
0149042,Camillo Cesarei
0018946,Inna Alexeievna
0605653,Katina Morisani
0683340,Barbara Pilavin
0074292,Michael Berger
0314315,Ettore Geri
0192683,Raffaele Curi
0243997,Giampaolo Duregon
0313081,Marcella Gentile
0116460,Cinzia Bruno
0194920,Alessandro D&#x27;Alatri
0029606,Camillo Angelini-Rota
0006774,Joshua Sinclair
0878302,Dorothy Tutin
0277975,Frank Finlay
0943859,Patrick Wymark
0535861,Patrick Magee
0336509,Charles Gray
0419785,Michael Jayston
0180433,Richard Cornish
0188928,Anna Cropper
0328982,Michael Goodliffe
0392497,Patrick Holt
0424368,Stratford Johns
0400731,Ken Hughes
0532298,Ali MacGraw
0641939,Ryan O&#x27;Neal
0001537,Ray Milland
0638812,Russell Nype
0908246,Sydney Walker
0595281,Robert Modica
0200113,Walker Daniels
0000169,Tommy Lee Jones
0580673,John Merensky
0241893,Andrew Duncan
0285553,Charlotte Ford
0094048,Sudie Bond
0307278,Julie Garfield
0641915,Kevin O&#x27;Neal
0099609,Milo Boulton
0235877,Stephen Dowling
0002137,Arthur Hiller
0001509,Dean Martin
0781029,Jean Seberg
0822972,Maureen Stapleton
0625167,Barry Nelson
0944073,Dana Wynter
0634313,Lloyd Nolan
0354853,Barbara Hale
0004833,Gary Collins
0277512,John Findlater
0877069,Peter Turgeon
0037735,Bea Arthur
0000473,Diane Keaton
0385603,Joseph Hindy
0144710,Richard S. Castellano
0413271,Anne Jackson
0345340,Harry Guardino
0575198,Anne Meara
0228336,Bob Dishy
0354158,Marian Hailey
0104787,Michael Brandon
0390603,Anthony Holland
0435742,Bob Kaliban
0830243,Amy Stiller
0427725,Charlotte Jones
0551067,Mort Marshall
0397220,Cy Howard
0000961,Timothy Bottoms
0000313,Jeff Bridges
0001732,Cybill Shepherd
0000995,Ellen Burstyn
0107281,Eileen Brennan
0347656,Clu Gulager
0098734,Sam Bottoms
0880580,Sharon Ullrick
0001642,Randy Quaid
0372723,Joe Heathcock
0862174,Bill Thurman
0236281,Barc Doyle
0298479,Jessie Lee Fulton
0110668,Gary Brockette
0401666,Helena Humann
0146178,Loyd Catlett
0000953,Peter Bogdanovich
0867694,Topol
0186408,Norma Crane
0294600,Leonard Frey
0682000,Molly Picon
0365280,Rosalind Harris
0550626,Michele Marsh
0806505,Neva Small
0001274,Paul Michael Glaser
0522590,Ray Lovelock
0249966,Elaine Edwards
0095199,Candy Bonstein
0750836,Shimen Ruskin
0778666,Zvee Scooler
0957922,Louis Zorich
0778691,Alfie Scopp
0329641,Howard Goorney
0219336,Barry Dennen
0001702,Roy Scheider
0721073,Fernando Rey
0516215,Tony Lo Bianco
0664687,Frédéric de Pasquale
0714232,Ann Rebbot
0308872,Harold Gary
0112029,Arlene Farber
0250670,Eddie Egan
0259666,André Ernotte
0343780,Sonny Grosso
2174137,Benny Marino
0567564,Patrick McDermott
0917289,Alan Weeks
0266802,Al Fann
0009007,Irving Abrahams
0001243,William Friedkin
0696303,Lawrence Pressman
0141543,Conlan Carter
0574534,Ian McShane
0687189,Suzanne Pleshette
0338396,Walon Green
0818527,Ed Spiegel
0642198,Jennifer O&#x27;Neill
0342201,Gary Grimes
0396749,Jerry Houser
0174179,Oliver Conant
0021214,Katherine Allentuck
0635782,Christopher Norris
0296135,Lou Frizzell
0778780,Walter Scott
0840531,Janet Suzman
0633661,Roderic Noble
0551323,Ania Marson
0292802,Lynne Frederick
0322540,Candace Glendenning
0298386,Fiona Fullerton
0028674,Harry Andrews
0941683,Irene Worth
0048982,Tom Baker
0922367,Timothy West
0774530,Katherine Schofield
0238379,Jean-Claude Drouot
0356268,John Hallam
0738212,Guy Rolfe
0939795,John Wood
0162541,Charles Cioffi
0873148,Dorothy Tristan
0303601,Rita Gam
0313554,Nathan George
0622263,Vivian Nathan
0833471,Morris Strassberg
0811117,Barry Snider
0424583,Betty Murray
0924936,Jane White
0831471,Shirley Stoler
0589628,Robert Milli
0123062,Fred Burrell
0795711,Richard B. Shull
0933840,Mary Louise Wilson
0001587,Alan J. Pakula
0001671,Diana Rigg
0246004,Richard Dysart
0254634,Stephen Elliott
0545408,Nancy Marchand
0153366,Jordan Charney
0089348,Roberts Blossom
0048689,Lenny Baker
0358118,Richard Hamilton
0432441,Arthur Junaluska
0364299,Kate Harrington
0001340,Katherine Helmond
0393656,David Hooks
0827973,Frances Sternhagen
0907107,Robert Walden
0001450,Angela Lansbury
0287028,Bruce Forsyth
0639953,Cindy O&#x27;Callaghan
0810900,Roy Snart
0917855,Ian Weighill
0642697,Tessie O&#x27;Shea
0332520,Arthur Gould-Porter
0942958,Ben Wrigley
0870595,Rick Traeger
0490233,Manfred Lating
0649443,John Orchard
0357090,Bob Holt
0453832,Ward Kimball
0745780,Richard Roundtree
0348214,Moses Gunn
0820626,Christopher St. John
0593380,Gwenn Mitchell
0036663,Victor Arnold
0108226,Sherri Brewer
0730443,Rex Robbins
0946381,Camille Yarbrough
0912363,Margaret Warncke
0502494,Joseph Leon
0424523,Arnold Johnson
0058972,Dominic Barto
0835362,George Strus
0368034,Edmund Hashim
0113467,Drew Bundini Brown
0485594,Tommy Lane
0662953,Gordon Parks
0000199,Al Pacino
0001001,James Caan
0001330,Sterling Hayden
0504803,Al Lettieri
0001820,Abe Vigoda
0001735,Talia Shire
0751625,Gianni Russo
0001030,John Cazale
0553887,Al Martino
0455088,Morgana King
0598926,Lenny Montana
0000338,Francis Ford Coppola
0880521,Liv Ullmann
0843306,Kari Sylwan
0862026,Ingrid Thulin
0252244,Anders Ek
0318676,Inga Gill
0430746,Erland Josephson
0605786,Henning Moritzen
0959813,Georg Årlin
0902894,Ingrid Bergman
0074822,Lena Bergman
0137324,Lars-Owe Carlberg
0321549,Malin Gjörup
0423943,Greta Johansson
0423980,Karin Johansson
0516566,Ann-Christin Lobråten
0526464,Börje Lundh
0591485,Liza Minnelli
0340926,Helmut Griem
0001297,Joel Grey
0921202,Fritz Wepper
0001943,Marisa Berenson
0627147,Elisabeth Neumann-Viertel
0006742,Helen Vita
0902868,Sigrid von Richthofen
0895278,Gerd Vespermann
0938754,Ralf Wolter
0367067,Georg Hartmann
0720007,Ricky Renée
0618658,Estrongo Nachama
