id_igralca,id_filma,vloga
0522797,0091530,I
0000553,0091530,I
0610350,0091530,I
0411356,0091530,I
0648906,0091530,I
0610345,0091530,I
0077381,0091530,I
0336921,0091530,I
0346270,0091530,I
0492580,0091530,I
0198456,0091530,I
0240645,0091530,I
0423646,0091530,R
0330143,0090557,I
0167388,0090557,I
0354593,0090557,I
0714186,0090557,I
0571188,0090557,I
0664243,0090557,I
0359372,0090557,I
0404201,0090557,I
0870389,0090557,I
0576928,0090557,I
0080839,0090557,I
0746371,0090557,I
0549201,0090557,I
0753666,0090557,I
0686911,0090557,I
0294043,0090557,I
0077587,0090557,I
0000217,0090557,I
0851724,0090557,R
0000458,0090830,I
0559144,0090830,I
0001453,0090830,I
0097842,0090830,I
0327160,0090830,I
0165852,0090830,I
0392003,0090830,I
0166843,0090830,I
0126081,0090830,I
0141622,0090830,I
0510794,0090830,I
0385217,0090830,I
0449684,0090830,I
0059904,0090830,I
0536168,0090830,I
0100581,0090830,I
0361189,0090830,I
0140572,0090830,I
0354279,0090830,R
0513190,0090576,I
0879726,0090576,I
0892857,0090576,I
0469096,0090576,I
0523826,0090576,I
0919862,0090576,I
0596521,0090576,I
0903567,0090576,I
0054441,0090576,I
0091302,0090576,I
0352027,0090576,I
0511611,0090576,I
0927947,0090576,I
0015448,0090576,I
0177579,0090576,I
0382368,0090576,I
0373487,0090576,I
0231670,0090576,I
0705444,0090576,R
0000056,0090863,I
0000129,0090863,I
0001512,0090863,I
0001726,0090863,I
0001806,0090863,I
0167850,0090863,I
0013067,0090863,I
0025692,0090863,I
0036269,0090863,I
0001968,0090863,I
0195101,0090863,I
0212939,0090863,I
0230297,0090863,I
0270337,0090863,I
0311867,0090863,I
0325512,0090863,I
0345465,0090863,I
0379200,0090863,I
0000217,0090863,R
0000129,0092099,I
0000209,0092099,I
0000534,0092099,I
0000174,0092099,I
0000381,0092099,I
0000643,0092099,I
0000461,0092099,I
0007082,0092099,I
0875613,0092099,I
0001685,0092099,I
0319739,0092099,I
0399531,0092099,I
0866055,0092099,I
0000212,0092099,I
0664499,0092099,I
0103713,0092099,I
0835146,0092099,I
0790571,0092099,I
0001716,0092099,R
0000126,0094226,I
0000125,0094226,I
0000134,0094226,I
0001747,0094226,I
0000412,0094226,I
0103071,0094226,I
0444955,0094226,I
0837976,0094226,I
0236711,0094226,I
0165101,0094226,I
0195101,0094226,I
0326333,0094226,I
0043892,0094226,I
0367496,0094226,I
0841568,0094226,I
0909710,0094226,I
0167081,0094226,I
0045983,0094226,I
0000361,0094226,R
0000804,0092603,I
0458064,0092603,I
0270147,0092603,I
0474649,0092603,I
0480951,0092603,I
0000761,0092603,I
0639152,0092603,I
0026089,0092603,I
0031318,0092603,I
0060442,0092603,I
0073023,0092603,I
0368646,0092603,I
0159915,0092603,I
0449490,0092603,I
0471604,0092603,I
0517869,0092603,I
0585704,0092603,I
0610228,0092603,I
0002196,0092603,R
0404817,0093713,I
0001884,0093713,I
0654994,0093713,I
0334689,0093713,I
0898166,0093713,I
0835586,0093713,I
0039578,0093713,I
0879539,0093713,I
0917462,0093713,I
0344894,0093713,I
0800770,0093713,I
0488722,0093713,I
0937045,0093713,I
0612928,0093713,I
0052051,0093713,I
0076772,0093713,I
0084835,0093713,I
0916778,0093713,I
0000806,0093713,R
0518821,0093389,I
0001040,0093389,I
0000564,0093389,I
0948078,0093389,I
0939378,0093389,I
0241748,0093389,I
0757098,0093389,I
0359177,0093389,I
0949521,0093389,I
0943180,0093389,I
0846480,0093389,I
0323533,0093389,I
0407419,0093389,I
0904484,0093389,I
0863118,0093389,I
0943174,0093389,I
0266637,0093389,I
0477348,0093389,I
0000934,0093389,R
0000693,0093870,I
0000262,0093870,I
0641397,0093870,I
0001074,0093870,I
0001748,0093870,I
0001208,0093870,I
0233306,0093870,I
0936403,0093870,I
0675066,0093870,I
0005204,0093870,I
0324795,0093870,I
0952685,0093870,I
0432517,0093870,I
0509408,0093870,I
0207616,0093870,I
0138210,0093870,I
0249962,0093870,I
0195702,0093870,I
0000682,0093870,R
0000221,0094291,I
0000140,0094291,I
0876645,0094291,I
0184429,0094291,I
0679406,0094291,I
0001525,0094291,I
0001358,0094291,I
0439170,0094291,I
0528125,0094291,I
0311620,0094291,I
0012376,0094291,I
0135306,0094291,I
0000640,0094291,I
0613508,0094291,I
0458702,0094291,I
0320931,0094291,I
0609215,0094291,I
0848244,0094291,I
0000231,0094291,R
0000333,0093565,I
0000115,0093565,I
0001156,0093565,I
0000732,0093565,I
0306696,0093565,I
0100566,0093565,I
0001498,0093565,I
0348927,0093565,I
0149923,0093565,I
