id,naslov,ocena,cas,leto,oznaka,opis,cena,zasluzek
0077416,Lovec na jelene,8.1,183,1978,R,An in-depth examination of the ways in which the Vietnam War impacts and disrupts the lives of several friends in a small steel mill town in Pennsylvania.,15000000,49080312
0078346,Superman,7.4,143,1978,PG,"An alien orphan is sent from his dying planet to Earth, where he grows up to become his adoptive home&apos;s first and greatest superhero.",55000000,300478449
0077928,Polnočni ekspres,7.5,121,1978,R,"Billy Hayes, an American college student, is caught smuggling drugs out of Turkey and thrown into prison.",2300000,35000000
0077413,Death on the Nile,7.3,140,1978,PG,"As Hercule Poirot enjoys a luxurious cruise down the Nile, a newlywed heiress is found murdered on board. Can Poirot identify the killer before the ship reaches the end of its journey?",7920000,14569266
0077405,Božanski dnevi,7.7,94,1978,PG,A hot-tempered farm laborer convinces the woman he loves to marry their rich but dying boss so that they can have a claim to his fortune.,3000000,3492909
0077362,Vojakova vrnitev,7.3,127,1978,R,"In 1968 California, a woman whose husband is a Marine officer fighting in Vietnam falls in love with a former high school classmate who suffered a paralyzing combat injury in the war.",3000000,32654046
0077663,Heaven Can Wait,6.9,101,1978,PG,"A Los Angeles Rams quarterback, accidentally taken away from his body by an overanxious angel before he was meant to die, returns to life in the body of a recently murdered millionaire.",6000000,81640278
0077280,The Buddy Holly Story,7.2,114,1978,PG,"The story of the life and career of the early rock and roll singer, from his meteoric rise to stardom, to his marriage and untimely death.",1200000,14363400
0077289,California Suite,6.2,103,1978,PG,Misadventures of four groups of guests at the Beverly Hills Hotel.,,
0078382,"Hvala bogu, danes je petek",5.5,89,1978,PG,"A Friday in the life of the disco club The Zoo, where the staff and clients meet and dance their lives away.",2200000,134
0078122,Pripravite robcke,6.9,108,1978,R,"A worried husband finds a lover for his depressed wife, but she falls in love with a bullied thirteen-year-old math prodigy and wants to have the boy&apos;s baby.",,
0078205,Scared Straight!,7.7,96,1978,TV-PG,The filmed depiction of a program where convicts tell troubled kids about the horrors of prison life.,,
0078372,Teenage Father,7.0,25,1978,,"This film explores the life of a 17-year-old senior boy who is a soon to be father with his girlfriend, a 15 year old sophomore. They evaluate the decisions about how they got here, and the decisions on what they will do next.",,
0077564,The Flight of the Gossamer Condor,6.7,27,1978,,The Flight of the Gossamer Condor tells the inspiring true story of history&apos;s first successful human-powered flight. Renowned inventor Dr. Paul MacCready and his team were filmed creating the world-famous pedal-powered airplane as...,,
0078788,Apokalipsa danes,8.4,147,1979,R,A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,31500000,105088540
0078748,Osmi potnik,8.5,117,1979,R,"After investigating a mysterious transmission of unknown origin, the crew of a commercial spacecraft encounters a deadly lifeform.",11000000,109102567
0078875,Die Blechtrommel,7.4,142,1979,R,"In 1924, Oskar Matzerath is born in the Free City of Danzig. At age three, he falls down a flight of stairs and stops growing. In 1939, World War II breaks out.",,7469
0078754,Ves ta jazz,7.8,123,1979,R,"Director/choreographer Bob Fosse tells his own life story as he details the sordid career of Joe Gideon, a womanizing, drug-using dancer.",12000000,37824824
0079417,Kramer proti Kramerju,7.8,105,1979,PG,"After his wife leaves him, a work-obsessed Manhattan advertising executive is forced to learn long-neglected parenting skills, but a heated custody battle over the couple&apos;s young son deepens the wounds left by the separation.",8000000,106260000
0078902,Štirje gadi,7.7,101,1979,PG,A working-class Indiana teen obsessed with the Italian cycling team vies for the affections of a college girl while searching for life goals with his friends.,2300000,16424918
0078841,"Dobrodosli, gospod Chance",7.9,130,1979,PG,"After the death of his employer forces him out of the only home he&apos;s ever known, a simpleminded, sheltered gardener becomes an unlikely trusted advisor to a powerful tycoon and an insider in Washington politics.",,30179435
0078872,The Black Stallion,7.4,118,1979,G,"After being shipwrecked with a magnificent horse off the coast of Africa in the 1940s, a boy bonds with the stallion, and trains him to race after their rescue.",2700000,37799643
0079638,Norma Rae,7.3,114,1979,PG,A young single mother and textile worker agrees to help unionize her mill despite the problems and dangers involved.,,22228000
0080009,Tess,7.3,186,1979,PG,A strong-willed young peasant girl attracts the affection of two men.,12000000,20101247
0079477,A Little Romance,7.4,110,1979,PG,"American teenager Lauren King living in Paris, meets and falls in love with a local boy named Daniel Michon. They befriend storyteller Julius and take a trip to Venice in George Roy Hill&apos;s romantic comedy.",3000000,
0078850,Best Boy,7.8,111,1979,,"In this documentary, the director follows the day-to-day activities of his mentally ill, middle-aged cousin Philly, over a three-year period.",,
0080762,From Mao to Mozart: Isaac Stern in China,7.4,84,1979,G,"Isaac Stern&apos;s cultural tour of China is seen, with the master violinist performing and mentoring young Chinese musicians. He visits rehearsals of the Peking Opera, meeting with their musicians who use traditional Chinese instrumen...",,1205934
0079126,Every Child,6.5,6,1979,,"An abandoned baby is repeatedly left on a series of doorsteps in a well-to-do community, only to be rejected by each in turn until the infant arrives at the one social group that shows any concern and compassion.",,
0206312,Special Delivery,7.3,7,1979,,"A hapless husband neglects to clear the icy walk, which leads to the mailman slipping and breaking his neck. A comedy of errors results from his attempts to hide the body.",,
0079704,Paul Robeson: Tribute to an Artist,7.5,30,1979,Not Rated,The life of actor and activist Paul Robeson.,,
0080684,Star Wars: Episode V - The Empire Strikes Back,8.7,124,1980,PG,"After the Empire overpowers the Rebel Alliance, Luke Skywalker begins training with Jedi Master Yoda, while Darth Vader and bounty hunter Boba Fett pursue his friends across the galaxy.",18000000,550016086
0081398,Pobesneli bik,8.1,129,1980,R,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",18000000,23405883
0081283,Navadni ljudje,7.7,124,1980,R,"The accidental death of the older son of an affluent family deeply strains the relationships among the bitter mother, the good-natured father and the guilt-ridden younger son.",6000000,54766923
0080716,Fame,6.6,134,1980,R,"Four teenagers must prove their mettle as they begin their journey at the New York High School of Performing Arts. They must navigate through heartbreak, school work, adolescence and challenges.",,21203707
0080549,Coal Miner&#x27;s Daughter,7.5,124,1980,PG,"The fictionalized life of singer Loretta Lynn, a girl who rose from humble beginnings to become a country music star in the 1960s/70s.",,67182787
0079579,Moskva slezam ne verit,8.0,150,1980,PG,"Three young provincial women come to Moscow in search of what people in all the capitals of the world are looking for - love, happiness and prosperity. Their destinies develop exactly as the character of each of the girls suggests.",900000,217
0081150,Melvin and Howard,6.8,95,1980,R,"The story of hard-luck Melvin E. Dummar, who claimed to have received a will naming him an heir to the fortune of Howard Hughes.",7000000,4309490
0081040,A légy,7.5,3,1980,,"A fine day in the life of a fly presented completely from the fly&apos;s point of view. A fine day until something dreary happens, that is.",,
0082209,Crac,7.4,15,1980,,"The industrialization of Montreal (Canada), as seen from the point of view of a rocking-chair.",,
0078885,Board and Care,6.5,27,1980,,"Two young people with Down&apos;s Syndrome desire to have a relationship. The film&apos;s two Down&apos;s Syndrome stars give the story a poignant relevance no professional actors could achieve. Enhanced by a sensitively directed camera, Richard...",,
0080987,Karl Hess: Toward Liberty,6.4,26,1980,,"A look at Karl Hess, libertarian intellectual and activist, from his background as a magazine editor in his youth to his work as a Republican speechwriter, as he became simultaneously a writer for Barry Goldwater and a member of S...",,
0082971,Lov za izgubljenim zakladom,8.4,115,1981,PG,"In 1936, archaeologist Indiana Jones is tasked by Army Intelligence to help locate a legendary ancient power, the Ark of Covenant, before the Nazis get it first.",18000000,389925971
0082010,An American Werewolf in London,7.5,97,1981,R,"American college students David Kessler and Jack Goodman on a walking tour of Britain are attacked by a werewolf that none of the locals will admit exists. Jack dies. David recovers in a hospital, where he has nightmares.",10000000,30820576
0082484,La guerre du feu,7.3,100,1981,R,This story takes place in prehistoric time when three tribesmen search for a new fire source.,12500000,20962615
0082158,Ognjene kocije,7.1,125,1981,PG,"Two British track athletes, one a determined Jew and the other a devout Christian, are driven to win in the 1924 Olympics as they wrestle with issues of pride and conscience.",5500000,59317376
0082846,Na zlatem ribniku,7.6,109,1981,PG,"Curmudgeon Norman is estranged from his daughter Chelsea. Nevertheless, at Golden Pond he and his wife agree to look after Billy, the son of Chelsea&apos;s new boyfriend, and a most unexpected relationship blooms.",7500000,119285810
0082031,Arthur,6.9,97,1981,PG,"Alcoholic billionaire playboy Arthur Bach must marry a woman he does not love, or he will be cut off from his $750,000,000 fortune. But when Arthur falls in love with a poor waitress, he must decide if he wants to choose love or m...",7000000,95461682
0082979,Reds,7.3,195,1981,PG,"A radical American journalist becomes involved with the Communist revolution in Russia, and hopes to bring its spirit and idealism to the United States.",32000000,40382788
0082736,Mephisto,7.7,146,1981,Unrated,"In early-1930s Germany, a passionate stage actor faces a dilemma: renounce his apolitical stance and comply with the Reich&apos;s doctrine, or face oblivion. But, Faustian bargains never end well. What is the price of success?",,
